key	A07889	A10853	A1448A	A26002	A41a	A9	Alf3	B301DR	B48	BRIP34876	CC1458	CC1513	CC1630	CC440	CC94	CFBP1657	CFBP3846	DC3000	DSM50255	ES4326	HRIW7872	ICMP16944	ICMP18417	ICMP2814	ICMP2855	ICMP4116	ICMP4303	ICMP4917	ICMP5027	ICMP8960	ISPaVe013	NCPPB2598	NP29	P21	P89	PA459	PP1
CC1458	0.7666853617498598	0.8900729108244532	0.8351093662366798	0.9007291082445317	0.9276500280426248	0.8121144139091419	0.9214806505888952	0.9063376332024677	0.9119461581604038	0.9136287156477846	0.9932697700504767	0.7711721817162086	0.7633202467750981	0.9360628154795289	0.8177229388670779	0.7908020190689848	0.8093101514301738	0.7975322490185082	0.8407178911946158	0.7728547392035895	0.9057767807066741	0.7964105440269209	0.7633202467750981	0.7756590016825575	0.8104318564217611	0.7745372966909703	0.7795849691531127	0.8923163208076276	0.7234997195737521	0.767807066741447	0.8855860908581044	0.7481772293886708	0.9091418956814358	0.9355019629837352	0.9029725182277061	0.7582725743129557	0.9141895681435782
CC1513	0.7701525054466231	0.7832244008714597	0.8001089324618736	0.7935729847494554	0.803921568627451	0.7788671023965141	0.7821350762527233	0.7875816993464052	0.789760348583878	0.8022875816993464	0.7570806100217865	0.988562091503268	0.7445533769063181	0.8066448801742919	0.7156862745098039	0.7739651416122004	0.789760348583878	0.7892156862745098	0.7233115468409586	0.7935729847494554	0.7875816993464052	0.75	0.7505446623093682	0.7674291938997821	0.7935729847494554	0.7728758169934641	0.7516339869281046	0.7712418300653595	0.6993464052287581	0.9041394335511983	0.7799564270152506	0.735838779956427	0.8088235294117647	0.8061002178649237	0.8251633986928104	0.7592592592592593	0.8131808278867102
CC1630	0.7751855779427359	0.7635206786850477	0.7926829268292683	0.7762460233297985	0.778897136797455	0.9162248144220573	0.767762460233298	0.7868504772004242	0.7847295864262991	0.7794273594909862	0.7200424178154825	0.7269353128313892	0.9878048780487805	0.7778366914103924	0.7009544008483564	0.8902439024390244	0.8966065747613998	0.897136797454931	0.7014846235418876	0.7900318133616119	0.7720042417815483	0.7592788971367974	0.8138918345705196	0.8833510074231177	0.7836691410392365	0.8573700954400848	0.8743372216330859	0.7656415694591728	0.6866383881230117	0.7290562036055143	0.7693531283138918	0.7799575821845175	0.7767762460233298	0.7762460233297985	0.782608695652174	0.8117709437963945	0.7868504772004242
CC440	0.7339403136064745	0.8523014668689934	0.8067779463834092	0.8786039453717754	0.9256449165402124	0.7789580171977744	0.9337379868487607	0.8866970156803238	0.900354071825999	0.8998482549317147	0.8285280728376327	0.7389984825493171	0.7395042994436014	0.9989883662114315	0.7835103692463329	0.7607486090035407	0.7784522003034902	0.7809812847749115	0.7809812847749115	0.7607486090035407	0.8801213960546282	0.7546788062721295	0.7202832574607992	0.7405159332321699	0.7956499747091553	0.7395042994436014	0.7450682852807283	0.8730399595346484	0.6858877086494689	0.7329286798179059	0.8558421851289834	0.7020738492665655	0.9054122407688416	0.9276681841173495	0.8856853818917552	0.7496206373292867	0.8978249873545776
CC94	0.7488789237668162	0.9075112107623319	0.7982062780269058	0.867152466367713	0.874439461883408	0.7830717488789237	0.875560538116592	0.9114349775784754	0.906390134529148	0.8548206278026906	0.8228699551569507	0.7443946188340808	0.7561659192825112	0.8856502242152466	0.975896860986547	0.7757847533632287	0.7875560538116592	0.7797085201793722	0.7987668161434978	0.765695067264574	0.9075112107623319	0.7892376681614349	0.750560538116592	0.7628923766816144	0.8071748878923767	0.7455156950672646	0.765695067264574	0.8604260089686099	0.7006726457399103	0.742152466367713	0.851457399103139	0.7163677130044843	0.9209641255605381	0.8710762331838565	0.8688340807174888	0.7477578475336323	0.852017937219731
CFBP1657	0.7887179487179488	0.7630769230769231	0.8097435897435897	0.7892307692307692	0.7774358974358975	0.9071794871794872	0.7697435897435897	0.7948717948717948	0.7887179487179488	0.7666666666666667	0.7215384615384616	0.7338461538461538	0.8594871794871795	0.778974358974359	0.6984615384615385	0.9964102564102564	0.9066666666666666	0.9338461538461539	0.6943589743589743	0.7917948717948718	0.7805128205128206	0.7507692307692307	0.8138461538461539	0.8723076923076923	0.7871794871794872	0.8733333333333333	0.882051282051282	0.7543589743589744	0.6846153846153846	0.7297435897435898	0.7682051282051282	0.7784615384615384	0.7928205128205128	0.782051282051282	0.7748717948717949	0.8117948717948718	0.7892307692307692
CFBP3846	0.7208872458410351	0.6973197781885397	0.7555452865064695	0.7204251386321626	0.7222735674676525	0.8280961182994455	0.7042513863216266	0.7130314232902033	0.7037892791127541	0.699630314232902	0.6497227356746765	0.6746765249537893	0.7754158964879853	0.7158040665434381	0.6377079482439926	0.8179297597042514	0.9986136783733827	0.8428835489833642	0.6326247689463955	0.732902033271719	0.7037892791127541	0.6857670979667283	0.7495378927911276	0.8128465804066544	0.7356746765249538	0.8017560073937153	0.8022181146025879	0.6857670979667283	0.6349353049907579	0.6839186691312384	0.6931608133086876	0.7190388170055453	0.7204251386321626	0.722735674676525	0.7134935304990758	0.7504621072088724	0.727818853974122
DC3000	0.7102846648301194	0.6905417814508723	0.7355371900826446	0.7185491276400368	0.7079889807162535	0.82277318640955	0.7033976124885216	0.7038567493112947	0.7263544536271809	0.6905417814508723	0.6496786042240588	0.6652892561983471	0.7764003673094583	0.7052341597796143	0.6372819100091828	0.8365472910927456	0.8494031221303948	0.9981634527089073	0.6258034894398531	0.736455463728191	0.7162534435261708	0.689623507805326	0.7318640955004592	0.7970615243342516	0.7373737373737373	0.8112947658402204	0.7947658402203857	0.6831955922865014	0.6198347107438017	0.6864095500459136	0.699724517906336	0.7148760330578512	0.7079889807162535	0.7084481175390266	0.7038567493112947	0.736455463728191	0.7075298438934803
DSM50255	0.7863095238095238	0.8940476190476191	0.8511904761904762	0.8982142857142857	0.9345238095238095	0.8136904761904762	0.9357142857142857	0.9107142857142857	0.9077380952380952	0.9339285714285714	0.9011904761904762	0.7904761904761904	0.7928571428571428	0.9333333333333333	0.8380952380952381	0.8029761904761905	0.8178571428571428	0.8125	0.9892857142857143	0.7958333333333333	0.9053571428571429	0.8130952380952381	0.7714285714285715	0.7976190476190477	0.843452380952381	0.780952380952381	0.799404761904762	0.9071428571428571	0.7428571428571429	0.7803571428571429	0.8970238095238096	0.7595238095238095	0.9113095238095238	0.9345238095238095	0.9208333333333333	0.7892857142857143	0.9238095238095239
ES4326	0.770350159163256	0.6703046839472487	0.6862210095497954	0.6743974533879036	0.6894042746703046	0.6953160527512505	0.6739427012278308	0.6703046839472487	0.692587539790814	0.677580718508413	0.635743519781719	0.6580263756252842	0.6707594361073215	0.6880400181900864	0.6134606639381537	0.6934970441109596	0.7194179172351068	0.7285129604365621	0.6061846293769896	0.9968167348794906	0.6803092314688495	0.6575716234652115	0.6634834015461574	0.6803092314688495	0.6866757617098681	0.7080491132332879	0.6721236925875398	0.6543883583447021	0.5961800818553888	0.6634834015461574	0.6771259663483401	0.6366530241018645	0.7030468394724875	0.694406548431105	0.6884947703501592	0.6821282401091405	0.6912232833105957
HRIW7872	0.7608695652173914	0.894927536231884	0.8131469979296067	0.8825051759834368	0.9026915113871635	0.7883022774327122	0.8938923395445134	0.9389233954451346	0.9953416149068323	0.8866459627329193	0.8255693581780539	0.7391304347826086	0.7437888198757764	0.9047619047619048	0.8188405797101449	0.7862318840579711	0.7857142857142857	0.7976190476190477	0.7727743271221532	0.7763975155279503	0.9958592132505176	0.765527950310559	0.7386128364389234	0.7650103519668737	0.796583850931677	0.772256728778468	0.760351966873706	0.8669772256728778	0.6904761904761905	0.7443064182194618	0.8747412008281573	0.7204968944099379	0.9373706004140787	0.8907867494824017	0.8819875776397516	0.7458592132505176	0.8762939958592133
ICMP16944	0.8069278818852924	0.8438387279954571	0.9119818285065304	0.858603066439523	0.8699602498580352	0.8534923339011925	0.8551959114139693	0.8449744463373083	0.8529244747302669	0.8478137421919364	0.8154457694491766	0.7836456558773425	0.8052243043725156	0.8540601930721181	0.7779670641680864	0.8302101078932425	0.8637137989778535	0.8444065871663827	0.7734241908006815	0.8336172629187961	0.845542305508234	0.9892106757524134	0.7915956842703009	0.8262350936967632	0.871663827370812	0.8262350936967632	0.8256672345258376	0.8324815445769449	0.7739920499716071	0.7830777967064169	0.8529244747302669	0.8018171493469619	0.8756388415672913	0.8642816581487791	0.871663827370812	0.8182850653038046	0.8546280522430437
ICMP18417	0.7372750642673522	0.732133676092545	0.7794344473007712	0.7516709511568124	0.7480719794344473	0.8241645244215938	0.7408740359897172	0.757840616966581	0.752185089974293	0.7254498714652956	0.6894601542416452	0.7084832904884318	0.7804627249357327	0.7475578406169666	0.6647814910025707	0.8133676092544987	0.8287917737789203	0.8231362467866324	0.6658097686375322	0.7532133676092545	0.7419023136246786	0.7141388174807198	0.9938303341902314	0.8051413881748072	0.761439588688946	0.794344473007712	0.8077120822622108	0.7280205655526992	0.6642673521850899	0.7012853470437018	0.741388174807198	0.794344473007712	0.757840616966581	0.7568123393316195	0.7480719794344473	0.8071979434447301	0.7434447300771209
ICMP2814	0.773976153447382	0.7563504406428201	0.8035251425609123	0.7801969932607569	0.7812337998963194	0.9040953862104717	0.7786417833074132	0.7729393468118196	0.782789009849663	0.7734577501296008	0.7164333851736651	0.7278382581648523	0.8506998444790047	0.7781233799896319	0.7019180922757906	0.8942457231726283	0.92016588906169	0.909279419388284	0.6941420425090721	0.782789009849663	0.767236910316226	0.7522032141005702	0.8066355624675998	0.9963711767755313	0.7910834629341628	0.8740279937791602	0.8952825298081908	0.7553136340072576	0.678589942975635	0.7402799377916018	0.751684810782789	0.7770865733540695	0.80248833592535	0.7874546397096941	0.7646448937273198	0.7973043027475376	0.7817522032141005
ICMP2855	0.7383458646616541	0.7769423558897243	0.818546365914787	0.7909774436090226	0.7944862155388471	0.7789473684210526	0.7854636591478696	0.7854636591478696	0.780952380952381	0.774937343358396	0.7182957393483709	0.7233082706766917	0.7398496240601504	0.7919799498746867	0.7172932330827068	0.7724310776942356	0.8025062656641604	0.8055137844611528	0.699749373433584	0.7604010025062656	0.7744360902255639	0.7598997493734336	0.7453634085213032	0.7714285714285715	0.9959899749373433	0.7744360902255639	0.7588972431077694	0.7548872180451128	0.6972431077694236	0.7398496240601504	0.7819548872180451	0.7243107769423559	0.7924812030075188	0.8030075187969925	0.8155388471177945	0.7694235588972431	0.7964912280701755
ICMP4116	0.7853483606557377	0.7346311475409836	0.7873975409836066	0.764344262295082	0.7710040983606558	0.8806352459016393	0.7530737704918032	0.757172131147541	0.7735655737704918	0.7546106557377049	0.6972336065573771	0.7295081967213115	0.8319672131147541	0.7617827868852459	0.6746926229508197	0.8785860655737705	0.8908811475409836	0.9103483606557377	0.6741803278688525	0.7961065573770492	0.7694672131147541	0.7407786885245902	0.7920081967213115	0.8570696721311475	0.7853483606557377	0.9948770491803278	0.8550204918032787	0.7325819672131147	0.6813524590163934	0.7515368852459017	0.7556352459016393	0.7735655737704918	0.7684426229508197	0.7684426229508197	0.7612704918032787	0.8048155737704918	0.7776639344262295
ICMP4303	0.7622950819672131	0.7530737704918032	0.7930327868852459	0.7679303278688525	0.7561475409836066	0.8898565573770492	0.7658811475409836	0.7827868852459017	0.7725409836065574	0.7494877049180327	0.701844262295082	0.7192622950819673	0.8396516393442623	0.7653688524590164	0.6880122950819673	0.8831967213114754	0.8852459016393442	0.8831967213114754	0.6839139344262295	0.7679303278688525	0.7607581967213115	0.7382172131147541	0.7996926229508197	0.882172131147541	0.7730532786885246	0.8468237704918032	0.9984631147540983	0.7371926229508197	0.6654713114754098	0.7110655737704918	0.7469262295081968	0.7602459016393442	0.774077868852459	0.75	0.7684426229508197	0.7858606557377049	0.7566598360655737
ICMP4917	0.7597229621736814	0.8897176345231753	0.8300479488545551	0.8913159296750133	0.9296750133191263	0.7991475759190197	0.9238145977623868	0.905167820990943	0.8971763452317528	0.9078316462440064	0.8449653702717101	0.7559936068193926	0.7559936068193926	0.9291422482685135	0.8071390516782099	0.7799680340969632	0.8028769312733085	0.7927543953116676	0.8087373468300479	0.7645178476291955	0.8971763452317528	0.7767714437932871	0.7517314864144912	0.7661161427810336	0.8140649973361748	0.7549280767181673	0.7629195524773574	0.9984017048481619	0.705380927011188	0.7575919019712307	0.8614810868407032	0.7224294086307939	0.91848694725626	0.9291422482685135	0.905167820990943	0.7543953116675546	0.903569525839105
ICMP5027	0.7989097516656571	0.8152634766807996	0.9261053906723198	0.8334342822531798	0.8358570563294972	0.8176862507571169	0.8310115081768625	0.8316172016959419	0.8279830405814658	0.824954572986069	0.7910357359176257	0.7819503331314355	0.789824348879467	0.8443367655966081	0.7595396729254997	0.8219261053906723	0.8400969109630527	0.8261659600242277	0.758328285887341	0.8013325257419746	0.8267716535433071	0.8485766202301636	0.7837674136886735	0.7958812840702605	0.8600847970926712	0.8176862507571169	0.7995154451847365	0.8019382192610539	0.987886129618413	0.7831617201695942	0.8285887341005451	0.7922471229557844	0.8273773470623864	0.8461538461538461	0.8413082980012114	0.8188976377952756	0.8528164748637189
ICMP8960	0.7476190476190476	0.7587301587301587	0.782010582010582	0.7735449735449735	0.783068783068783	0.7523809523809524	0.7666666666666667	0.7767195767195767	0.7645502645502645	0.7624338624338625	0.7248677248677249	0.8835978835978836	0.7195767195767195	0.7783068783068783	0.6883597883597884	0.7576719576719577	0.7915343915343915	0.7888888888888889	0.68994708994709	0.764021164021164	0.7671957671957672	0.7317460317460317	0.7253968253968254	0.7444444444444445	0.7772486772486773	0.7560846560846561	0.7343915343915344	0.7497354497354497	0.6793650793650794	0.9936507936507937	0.755026455026455	0.7185185185185186	0.7883597883597884	0.7788359788359789	0.7957671957671958	0.7417989417989418	0.7751322751322751
ISPaVe013	0.7258225324027916	0.8035892323030908	0.7936191425722832	0.8404785643070788	0.8614157527417746	0.7442671984047856	0.8389830508474576	0.8354935194416749	0.8534396809571286	0.827517447657029	0.7746759720837487	0.7043868394815553	0.7133599202392822	0.843469591226321	0.7402791625124626	0.7417746759720838	0.7492522432701895	0.7597208374875374	0.7432701894317049	0.7502492522432702	0.843469591226321	0.7392821535393819	0.7063808574277168	0.7188434695912264	0.7746759720837487	0.7318045862412762	0.7362911266201396	0.7986041874376869	0.6679960119641076	0.7068793619142573	0.9975074775672981	0.6964107676969092	0.8399800598205384	0.8364905284147557	0.8444666001994018	0.7392821535393819	0.8419740777666999
NCPPB2598	0.7608459869848156	0.7532537960954447	0.8063991323210412	0.7857917570498916	0.7695227765726681	0.8318872017353579	0.7706073752711496	0.7695227765726681	0.7706073752711496	0.7581344902386117	0.7293926247288504	0.7283080260303688	0.8015184381778742	0.764642082429501	0.693058568329718	0.8199566160520607	0.8411062906724512	0.8449023861171366	0.6936008676789588	0.7749457700650759	0.7630151843817787	0.7711496746203904	0.8438177874186551	0.8199566160520607	0.7977223427331888	0.8221258134490239	0.8177874186550976	0.7462039045553145	0.7082429501084598	0.7342733188720173	0.7706073752711496	0.9934924078091106	0.7727765726681128	0.7765726681127982	0.7814533622559653	0.8552060737527115	0.7695227765726681
NP29	0.7531296945418127	0.8938407611417125	0.8177265898848273	0.8683024536805208	0.8968452679018528	0.771657486229344	0.8818227341011518	0.9198798197295944	0.9218828242363545	0.8592889334001002	0.799699549323986	0.7341011517275914	0.729594391587381	0.8928392588883325	0.8102153229844767	0.756634952428643	0.7871807711567351	0.7766649974962444	0.756634952428643	0.7671507260891337	0.9093640460691037	0.7596394591887832	0.730095142714071	0.7591387080620932	0.7926890335503255	0.7486229344016024	0.7506259389083625	0.8612919379068603	0.6835252879318978	0.7371056584877316	0.8402603905858789	0.7060590886329494	1.0	0.8833249874812218	0.8783174762143214	0.7315973960941412	0.8798197295943916
P21	0.7087753134040502	0.8216007714561234	0.7714561234329798	0.8326904532304725	0.8809064609450338	0.7348119575699132	0.8751205400192864	0.8461909353905497	0.851976856316297	0.8616200578592093	0.7917068466730954	0.7145612343297975	0.7087753134040502	0.8919961427193829	0.7367405978784957	0.7270973963355835	0.7565091610414658	0.7449373191899711	0.7468659594985535	0.7420443587270974	0.8365477338476374	0.7256509161041466	0.6967213114754098	0.7232401157184185	0.7618129218900676	0.7150433944069431	0.7029893924783028	0.837029893924783	0.6658630665380907	0.7270973963355835	0.8037608486017358	0.680327868852459	0.8466730954676953	0.997589199614272	0.8558341369334619	0.7319189971070396	0.8616200578592093
P89	0.7099461048505634	0.8348848603625674	0.7907888290053895	0.8907398334149926	0.8637922586967173	0.7564919157275846	0.8520333170014699	0.8535031847133758	0.855952964233219	0.8500734933855953	0.7785399314061734	0.7295443410093092	0.72562469377756	0.8598726114649682	0.7560019598236158	0.7476727094561489	0.7584517393434591	0.7560019598236158	0.7403233708966193	0.7427731504164625	0.8427241548260657	0.7476727094561489	0.7158255756981872	0.7398334149926507	0.7937285644292014	0.7275845173934345	0.7329740323370897	0.829985301322881	0.6594806467417932	0.7300342969132778	0.8275355218030377	0.7001469867711906	0.8593826555609995	0.8623223909848113	0.9990200881920627	0.7295443410093092	0.8476237138657521
PA459	0.7387387387387387	0.7197197197197197	0.7807807807807807	0.7427427427427428	0.7542542542542543	0.8003003003003003	0.7392392392392393	0.7377377377377378	0.7472472472472472	0.7327327327327328	0.6826826826826827	0.7022022022022022	0.7622622622622622	0.7467467467467468	0.6561561561561562	0.7947947947947948	0.8168168168168168	0.8083083083083084	0.6581581581581581	0.7647647647647647	0.7342342342342343	0.7282282282282282	0.7772772772772772	0.7772772772772772	0.7762762762762763	0.7947947947947948	0.7767767767767768	0.7132132132132132	0.6696696696696697	0.7082082082082082	0.7472472472472472	0.7807807807807807	0.7492492492492493	0.7472472472472472	0.7522522522522522	0.9934934934934935	0.7487487487487487
PP1	0.75	0.8260437375745527	0.8096421471172962	0.831013916500994	0.885685884691849	0.7688866799204771	0.8767395626242545	0.8409542743538767	0.8628230616302187	0.8533797216699801	0.8026838966202783	0.731610337972167	0.7306163021868787	0.8906560636182903	0.7544731610337972	0.7544731610337972	0.7833001988071571	0.7763419483101391	0.7624254473161034	0.7698807157057654	0.8459244532803181	0.7470178926441352	0.7286282306163022	0.7410536779324056	0.7798210735586482	0.7321073558648111	0.7286282306163022	0.8434393638170974	0.68389662027833	0.7326043737574552	0.8359840954274353	0.6938369781312127	0.867296222664016	0.885685884691849	0.8503976143141153	0.7370775347912525	0.9965208747514911
